Ca_00002.1	"GO:0000166,GO:0003676,GO:0003824,GO:0005622,GO:0006139,GO:0008408,GO:0044237"
Ca_07422.1	"GO:0003824,GO:0006520,GO:0016831,GO:0019752,GO:0030170"
Ca_07423.1	"GO:0000166,GO:0005524,GO:0016020,GO:0016887,GO:0017111"
Ca_07424.1	"GO:0000166,GO:0005524,GO:0016020,GO:0016887,GO:0017111"
Ca_07425.1	"GO:0000166,GO:0005524,GO:0016020,GO:0016887,GO:0017111"
Ca_07426.1	GO:0005515
Ca_07427.1	"GO:0000156,GO:0000160"
Ca_07428.1	"GO:0008519,GO:0015696,GO:0016020,GO:0072488"
Ca_07431.1	"GO:0006069,GO:0008270,GO:0016491,GO:0051903,GO:0055114"
Ca_07432.1	"GO:0003677,GO:0005634,GO:0006352,GO:0016570"
Ca_07433.1	GO:0005515
Ca_07434.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07435.1	"GO:0000156,GO:0000160"
Ca_07436.1	"GO:0005515,GO:0005622,GO:0006396,GO:0016773"
Ca_07437.1	GO:0016773
Ca_07438.1	"GO:0003774,GO:0005515,GO:0005524,GO:0016459"
Ca_07439.1	"GO:0004499,GO:0016491,GO:0050660,GO:0050661,GO:0055114"
Ca_07440.1	"GO:0009522,GO:0009538,GO:0015979"
Ca_07444.1	"GO:0005488,GO:0005515,GO:0043622"
Ca_07445.1	"GO:0000156,GO:0000160"
Ca_07447.1	"GO:0005515,GO:0006355,GO:0046983"
Ca_07448.1	"GO:0000166,GO:0005524,GO:0005737,GO:0016787,GO:0017111,GO:0030163"
Ca_07450.1	"GO:0005886,GO:0006810"
Ca_07452.1	GO:0005515
Ca_07453.1	"GO:0006812,GO:0015299,GO:0016021,GO:0055085"
Ca_07454.1	GO:0005515
Ca_07456.1	"GO:0008060,GO:0008270,GO:0032312"
Ca_07459.1	"GO:0005515,GO:0005852"
Ca_07460.1	"GO:0000166,GO:0003676"
Ca_07465.1	GO:0016020
Ca_07466.1	GO:0046856
Ca_07467.1	"GO:0005737,GO:0008837,GO:0009089"
Ca_07468.1	GO:0005515
Ca_07469.1	"GO:0030001,GO:0046872"
Ca_07470.1	GO:0005515
Ca_07471.1	GO:0005515
Ca_07474.1	GO:0016021
Ca_07477.1	"GO:0000166,GO:0005524,GO:0016020,GO:0016887,GO:0017111"
Ca_07478.1	"GO:0000166,GO:0003676,GO:0008270"
Ca_07482.1	"GO:0003824,GO:0004722,GO:0006470"
Ca_07484.1	"GO:0003676,GO:0003677"
Ca_07485.1	GO:0005515
Ca_07486.1	GO:0005515
Ca_07488.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07489.1	"GO:0003700,GO:0006355,GO:0043565"
Ca_07490.1	"GO:0004017,GO:0005524,GO:0006139,GO:0016776,GO:0019205"
Ca_07492.1	GO:0005515
Ca_07493.1	"GO:0003677,GO:0003700,GO:0006355"
Ca_07495.1	"GO:0003777,GO:0005524,GO:0005871,GO:0007018,GO:0008017"
Ca_07498.1	GO:0005515
Ca_07499.1	"GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0046982"
Ca_07500.1	"GO:0008152,GO:0016787"
Ca_07501.1	GO:0005515
Ca_07502.1	GO:0005515
Ca_07503.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07504.1	"GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0055085"
Ca_07507.1	GO:0016757
Ca_07509.1	"GO:0016491,GO:0016706,GO:0055114"
Ca_07513.1	GO:0005515
Ca_07514.1	GO:0005515
Ca_07515.1	GO:0006397
Ca_07516.1	"GO:0008152,GO:0016491"
Ca_07517.1	"GO:0008152,GO:0016491"
Ca_07520.1	"GO:0003824,GO:0004553,GO:0005975,GO:0043169"
Ca_07521.1	GO:0016020
Ca_07523.1	GO:0030554
Ca_07524.1	"GO:0000166,GO:0003676"
Ca_07529.1	"GO:0015031,GO:0016020"
Ca_07534.1	"GO:0000079,GO:0019901"
Ca_07536.1	"GO:0005515,GO:0016772,GO:0016773"
Ca_07539.1	"GO:0004190,GO:0006508"
Ca_07541.1	"GO:0005515,GO:0008270"
Ca_07542.1	"GO:0003677,GO:0003713,GO:0006355"
Ca_07544.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07545.1	"GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0055085"
Ca_07548.1	GO:0016757
Ca_07550.1	"GO:0016491,GO:0016706,GO:0055114"
Ca_07554.1	GO:0005515
Ca_07555.1	GO:0005515
Ca_07556.1	GO:0006397
Ca_07559.1	"GO:0000287,GO:0010333,GO:0016829"
Ca_07560.1	GO:0005515
Ca_07561.1	GO:0016872
Ca_07562.1	GO:0005515
Ca_07563.1	"GO:0005743,GO:0006744"
Ca_07564.1	"GO:0000166,GO:0003676,GO:0004386,GO:0005524,GO:0008026,GO:0017111"
Ca_07569.1	"GO:0005515,GO:0036265"
Ca_07570.1	GO:0005515
Ca_07571.1	"GO:0006869,GO:0008289"
Ca_07572.1	GO:0046856
Ca_07573.1	GO:0008898
Ca_07576.1	"GO:0008271,GO:0008272,GO:0015116,GO:0016020,GO:0016021,GO:0055085"
Ca_07577.1	"GO:0005515,GO:0036265"
Ca_07578.1	GO:0005515
Ca_07579.1	"GO:0006869,GO:0008289"
Ca_07580.1	GO:0046856
Ca_07581.1	GO:0008898
Ca_07584.1	"GO:0008271,GO:0008272,GO:0015116,GO:0016020,GO:0016021,GO:0055085"
Ca_07585.1	"GO:0003677,GO:0003700,GO:0006352,GO:0006355,GO:0016987"
Ca_07586.1	GO:0005509
Ca_07587.1	"GO:0003824,GO:0044237,GO:0050662"
Ca_07588.1	"GO:0003700,GO:0005886,GO:0006355,GO:0008565,GO:0009306,GO:0015031,GO:0016020,GO:0016021"
Ca_07589.1	"GO:0001104,GO:0006357,GO:0016592"
Ca_07590.1	"GO:0008061,GO:0042742,GO:0008061,GO:0006952,GO:0009723"
Ca_07591.1	"GO:0005515,GO:0008270,GO:0046872"
Ca_07592.1	"GO:0000287,GO:0006400,GO:0008193"
Ca_07593.1	GO:0005515
Ca_07595.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07598.1	GO:0003723
Ca_07601.1	"GO:0003774,GO:0005515,GO:0005524,GO:0016459"
Ca_07602.1	GO:0005515
Ca_07604.1	"GO:0003824,GO:0006520,GO:0008483,GO:0009058,GO:0030170"
Ca_07606.1	"GO:0000166,GO:0000287,GO:0004012"
Ca_07609.1	"GO:0005515,GO:0008270"
Ca_07610.1	"GO:0005507,GO:0009055"
Ca_07612.1	GO:0008080
Ca_07613.1	GO:0016747
Ca_07614.1	"GO:0004175,GO:0004298,GO:0005839,GO:0051603"
Ca_07615.1	"GO:0003676,GO:0004527,GO:0004534,GO:0005622,GO:0005634,GO:0006139,GO:0008270"
Ca_07616.1	"GO:0005506,GO:0046872"
Ca_07617.1	"GO:0000166,GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07618.1	"GO:0000166,GO:0003676,GO:0005622,GO:0006810"
Ca_07619.1	"GO:0000166,GO:0004812,GO:0004824,GO:0005524,GO:0006418,GO:0006430"
Ca_07620.1	GO:0016787
Ca_07622.1	"GO:0003777,GO:0005524,GO:0005871,GO:0007018,GO:0008017"
Ca_07624.1	GO:0005515
Ca_07625.1	"GO:0004553,GO:0005975,GO:0033947"
Ca_07626.1	GO:0016757
Ca_07630.1	"GO:0008152,GO:0016491"
Ca_07631.1	"GO:0004496,GO:0005524,GO:0005737,GO:0008152,GO:0008299,GO:0016301,GO:0016773"
Ca_07632.1	"GO:0004496,GO:0005524,GO:0005737,GO:0008152,GO:0008299,GO:0016301,GO:0016773"
Ca_07633.1	"GO:0003700,GO:0005622,GO:0006355,GO:0016602,GO:0043565,GO:0046982"
Ca_07634.1	"GO:0016021,GO:0055085"
Ca_07635.1	"GO:0005787,GO:0006465,GO:0008233,GO:0016021"
Ca_07636.1	"GO:0004190,GO:0006508"
Ca_07637.1	"GO:0005515,GO:0008270"
Ca_07638.1	"GO:0005515,GO:0008270"
Ca_07639.1	GO:0046983
Ca_07641.1	"GO:0006629,GO:0016787,GO:0016788"
Ca_07642.1	"GO:0004363,GO:0005524,GO:0006750,GO:0016874"
Ca_07643.1	"GO:0004363,GO:0005524,GO:0006750,GO:0016874"
Ca_07644.1	"GO:0003824,GO:0008152"
Ca_07645.1	"GO:0008381,GO:0016021"
Ca_07646.1	"GO:0008381,GO:0016021"
Ca_07647.1	"GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0055085"
Ca_07648.1	"GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0055085"
Ca_07649.1	"GO:0000786,GO:0003677,GO:0005634,GO:0006334,GO:0046982"
Ca_07651.1	GO:0008270
Ca_07652.1	GO:0005515
Ca_07656.1	"GO:0004784,GO:0006801,GO:0046872,GO:0055114"
Ca_07657.1	"GO:0006812,GO:0006814,GO:0006885,GO:0015299,GO:0015385,GO:0016021,GO:0055085"
Ca_07658.1	GO:0005488
Ca_07659.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07661.1	GO:0016747
Ca_07662.1	GO:0005515
Ca_07664.1	GO:0008080
Ca_07665.1	GO:0016747
Ca_07666.1	"GO:0004175,GO:0004298,GO:0005839,GO:0051603"
Ca_07667.1	"GO:0003676,GO:0004527,GO:0004534,GO:0005622,GO:0005634,GO:0006139,GO:0008270"
Ca_07668.1	"GO:0005506,GO:0046872"
Ca_07669.1	"GO:0000166,GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07671.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07672.1	"GO:0005975,GO:0016853"
Ca_07674.1	GO:0005515
Ca_07675.1	"GO:0001522,GO:0003723,GO:0009451,GO:0009982"
Ca_07676.1	GO:0003682
Ca_07677.1	"GO:0004751,GO:0009052"
Ca_07679.1	GO:0016747
Ca_07682.1	"GO:0008519,GO:0015696,GO:0016020,GO:0072488"
Ca_07683.1	"GO:0003677,GO:0005622,GO:0005634,GO:0006355,GO:0043565,GO:0046982"
Ca_07684.1	"GO:0000166,GO:0003677,GO:0005524,GO:0006260,GO:0017111"
Ca_07686.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0015935"
Ca_07689.1	GO:0005515
Ca_07690.1	GO:0005515
Ca_07691.1	"GO:0003676,GO:0004386,GO:0005524,GO:0008026"
Ca_07696.1	"GO:0003677,GO:0006355"
Ca_07698.1	GO:0005515
Ca_07700.1	GO:0005515
Ca_07702.1	"GO:0005515,GO:0008270"
Ca_07703.1	"GO:0015992,GO:0016471,GO:0016820"
Ca_07704.1	"GO:0005215,GO:0006810,GO:0016020"
Ca_07707.1	"GO:0005215,GO:0006810,GO:0016020"
Ca_07708.1	"GO:0003824,GO:0005737,GO:0006559,GO:0009058,GO:0016841"
Ca_07712.1	GO:0043565
Ca_07713.1	"GO:0000166,GO:0005524,GO:0016887,GO:0017111"
Ca_07715.1	"GO:0004672,GO:0005524,GO:0006468,GO:0016772"
Ca_07717.1	"GO:0003677,GO:0003700,GO:0006352,GO:0006355,GO:0016987"
Ca_07720.1	"GO:0030001,GO:0046872"
Ca_07721.1	"GO:0004812,GO:0004821,GO:0005524,GO:0005737,GO:0006418,GO:0006427"
Ca_07725.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07726.1	"GO:0005515,GO:0008270"
Ca_07728.1	"GO:0004401,GO:0046854"
Ca_07729.1	"GO:0003779,GO:0008290,GO:0030036,GO:0071203"
Ca_07730.1	"GO:0008152,GO:0016746"
Ca_07732.1	"GO:0004252,GO:0006508"
Ca_07734.1	"GO:0000075,GO:0000077,GO:0006281,GO:0030896"
Ca_07735.1	"GO:0030001,GO:0046872"
Ca_07737.1	"GO:0000786,GO:0003677,GO:0003824,GO:0005515,GO:0005634,GO:0006334,GO:0046982"
Ca_07739.1	"GO:0000062,GO:0005515"
Ca_07740.1	GO:0003677
Ca_07741.1	GO:0030554
Ca_07742.1	GO:0008270
Ca_07743.1	"GO:0000166,GO:0003676,GO:0003677,GO:0003887,GO:0006139"
Ca_07744.1	"GO:0006952,GO:0009695"
Ca_07746.1	"GO:0004252,GO:0005515,GO:0016021"
Ca_07747.1	"GO:0003723,GO:0006396"
Ca_07748.1	"GO:0003676,GO:0005634"
Ca_07749.1	"GO:0003676,GO:0006479,GO:0008168,GO:0008276,GO:0032259"
Ca_07750.1	GO:0016787
Ca_07751.1	"GO:0003824,GO:0016020"
Ca_07753.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07756.1	"GO:0004601,GO:0006979,GO:0020037,GO:0055114"
Ca_07757.1	"GO:0005622,GO:0007165"
Ca_07759.1	"GO:0000166,GO:0003676,GO:0003723"
Ca_07762.1	"GO:0008152,GO:0016491"
Ca_07763.1	"GO:0016491,GO:0055114"
Ca_07767.1	"GO:0005515,GO:0005622,GO:0008270"
Ca_07768.1	GO:0005515
Ca_07769.1	"GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0015935"
Ca_07770.1	"GO:0009055,GO:0015035,GO:0045454"
Ca_07771.1	"GO:0009055,GO:0015035,GO:0045454"
Ca_07773.1	"GO:0009055,GO:0015035,GO:0045454"
Ca_07774.1	GO:0005515
Ca_07775.1	"GO:0003747,GO:0005737,GO:0006415,GO:0016149"
Ca_07776.1	GO:0003824
Ca_07777.1	GO:0008270
Ca_07778.1	"GO:0015205,GO:0015851,GO:0016020"
Ca_07781.1	"GO:0004190,GO:0006508"
Ca_07782.1	"GO:0003676,GO:0015074"
Ca_07783.1	"GO:0003723,GO:0003735,GO:0005840,GO:0006412"
Ca_07784.1	"GO:0003723,GO:0003735,GO:0005840,GO:0006412"
Ca_07785.1	GO:0005515
Ca_07786.1	"GO:0005576,GO:0009664"
Ca_07788.1	"GO:0016491,GO:0055114"
Ca_07789.1	GO:0005488
Ca_07790.1	"GO:0008152,GO:0016758"
Ca_07791.1	"GO:0008152,GO:0016758"
Ca_07792.1	"GO:0008152,GO:0016758"
Ca_07793.1	"GO:0003677,GO:0046983"
Ca_07794.1	"GO:0008152,GO:0016758"
Ca_07795.1	"GO:0008152,GO:0016758"
Ca_07796.1	"GO:0005618,GO:0030599,GO:0042545"
Ca_07797.1	"GO:0005515,GO:0008270"
Ca_07800.1	"GO:0004190,GO:0006508"
Ca_07801.1	"GO:0000166,GO:0003676,GO:0003723"
Ca_07802.1	GO:0005515
Ca_07803.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_07804.1	"GO:0008152,GO:0016787"
Ca_07805.1	"GO:0003735,GO:0005840,GO:0006412,GO:0019843"
Ca_07806.1	GO:0004842
Ca_07807.1	GO:0005515
Ca_07810.1	GO:0016021
Ca_07812.1	"GO:0000976,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0043565"
Ca_07813.1	GO:0005515
Ca_07815.1	"GO:0000287,GO:0003824,GO:0004743,GO:0006096,GO:0030955"
Ca_07816.1	"GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:0016772"
Ca_07817.1	"GO:0005506,GO:0016705,GO:0020037,GO:0055114"
Ca_07821.1	GO:0005515
Ca_07822.1	GO:0016491
Ca_07823.1	"GO:0000015,GO:0000287,GO:0004634,GO:0006096"
Ca_07824.1	"GO:0000166,GO:0003676,GO:0003723,GO:0005634,GO:0046872"
Ca_07825.1	"GO:0003676,GO:0046872"
Ca_07826.1	GO:0046872
Ca_07827.1	GO:0048544
Ca_07829.1	"GO:0003824,GO:0004332,GO:0006096"
Ca_07831.1	"GO:0003677,GO:0003700,GO:0006355"
Ca_07834.1	"GO:0005524,GO:0005634,GO:0006355,GO:0016818"
Ca_07835.1	"GO:0003824,GO:0005975,GO:0009055,GO:0016020,GO:0016491,GO:0043169"
Ca_07839.1	"GO:0006810,GO:0016021"
Ca_07840.1	"GO:0003677,GO:0008270"
Ca_07841.1	"GO:0003993,GO:0016787,GO:0046872"
Ca_07843.1	"GO:0003993,GO:0016787,GO:0046872"
Ca_07844.1	GO:0016020
Ca_07846.1	"GO:0003700,GO:0006355,GO:0043565"
Ca_07847.1	GO:0005515
Ca_07848.1	"GO:0003924,GO:0005525,GO:0005737,GO:0006184,GO:0043234"
Ca_07850.1	"GO:0005515,GO:0016226,GO:0097361"
Ca_07851.1	"GO:0005740,GO:0005750,GO:0006122"
Ca_07852.1	"GO:0008152,GO:0016746"
Ca_07853.1	"GO:0005198,GO:0016226,GO:0051536"
Ca_07854.1	GO:0008080
Ca_07858.1	"GO:0009055,GO:0015035,GO:0045454"
Ca_07859.1	GO:0005515
Ca_07860.1	"GO:0000166,GO:0003676"
Ca_07862.1	GO:0000166
Ca_07863.1	"GO:0005622,GO:0007165"
Ca_07866.1	"GO:0003777,GO:0005524,GO:0005871,GO:0007018,GO:0008017"
Ca_07867.1	"GO:0004553,GO:0005975"
Ca_07868.1	"GO:0016491,GO:0016706,GO:0055114"
Ca_07871.1	"GO:0003677,GO:0006355"
Ca_07873.1	"GO:0003755,GO:0006457"
Ca_07876.1	GO:0005515
Ca_07879.1	GO:0003677
Ca_07880.1	"GO:0006508,GO:0008236"
Ca_07883.1	"GO:0008152,GO:0016491"
Ca_07884.1	"GO:0005509,GO:0005737"
Ca_07886.1	"GO:0003676,GO:0005634"
Ca_07892.1	"GO:0016209,GO:0016491,GO:0051920,GO:0055114"
Ca_07894.1	"GO:0004190,GO:0006508"
Ca_07902.1	GO:0005488
Ca_07904.1	GO:0009058
Ca_07905.1	GO:0015743
Ca_07906.1	"GO:0003677,GO:0003700,GO:0006355,GO:0043565"
Ca_07909.1	"GO:0000287,GO:0003824,GO:0004743,GO:0006096,GO:0030955"
Ca_07910.1	"GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:0016772"
Ca_07911.1	"GO:0000151,GO:0004842,GO:0005488,GO:0016567"
Ca_07912.1	GO:0005515
Ca_07913.1	"GO:0005484,GO:0005515,GO:0006886,GO:0016020,GO:0016192,GO:0016888"
Ca_07914.1	"GO:0000166,GO:0003676"
Ca_07915.1	"GO:0003700,GO:0006355"
Ca_07918.1	"GO:0006511,GO:0016579"
Ca_07919.1	"GO:0004150,GO:0006760"
Ca_07921.1	GO:0005515
Ca_07924.1	"GO:0004672,GO:0005524,GO:0006468,GO:0016772"
Ca_07927.1	"GO:0005515,GO:0008270"
Ca_07928.1	"GO:0003723,GO:0003735,GO:0005840,GO:0006412"
Ca_07930.1	GO:0005515
Ca_07931.1	"GO:0000166,GO:0005524,GO:0016020,GO:0016887,GO:0017111"
Ca_07935.1	GO:0005515
Ca_07937.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07938.1	"GO:0008152,GO:0016787"
Ca_07939.1	"GO:0003824,GO:0008762,GO:0016491,GO:0016614,GO:0050660,GO:0055114"
Ca_07940.1	"GO:0005515,GO:0008270"
Ca_07941.1	GO:0005515
Ca_07943.1	"GO:0006508,GO:0008233"
Ca_07946.1	"GO:0005488,GO:0005515,GO:0005634,GO:0005737,GO:0006606,GO:0008565"
Ca_07947.1	"GO:0003676,GO:0004527"
Ca_07949.1	"GO:0005515,GO:0008270"
Ca_07950.1	"GO:0003777,GO:0005515,GO:0005524,GO:0005871,GO:0007018,GO:0008017"
Ca_07951.1	GO:0003824
Ca_07952.1	"GO:0005488,GO:0005515"
Ca_07953.1	GO:0030247
Ca_07954.1	"GO:0005488,GO:0005515,GO:0005634,GO:0005737,GO:0006606,GO:0008565"
Ca_07955.1	"GO:0005488,GO:0005515,GO:0005634,GO:0005737,GO:0006606,GO:0008565"
Ca_07957.1	GO:0003824
Ca_07960.1	"GO:0004857,GO:0005618,GO:0030599,GO:0042545"
Ca_07961.1	"GO:0004857,GO:0005618,GO:0030599,GO:0042545"
Ca_07963.1	GO:0003824
Ca_07964.1	"GO:0003872,GO:0005945,GO:0006096"
Ca_07965.1	GO:0003824
Ca_07967.1	GO:0003824
Ca_07968.1	"GO:0000166,GO:0005524,GO:0006810,GO:0016021,GO:0016887,GO:0017111,GO:0042626,GO:0055085"
Ca_07969.1	"GO:0003677,GO:0003682"
Ca_07970.1	"GO:0004478,GO:0005524,GO:0006556"
Ca_07971.1	"GO:0006662,GO:0015035,GO:0045454"
Ca_07972.1	"GO:0003824,GO:0006777,GO:0008152"
Ca_07973.1	"GO:0004553,GO:0005618,GO:0005975,GO:0006073,GO:0016762,GO:0048046"
Ca_07974.1	GO:0005515
Ca_07978.1	"GO:0003872,GO:0005524,GO:0005945,GO:0006002,GO:0006096"
Ca_07979.1	"GO:0003872,GO:0005945,GO:0006096"
Ca_07980.1	GO:0003824
Ca_07981.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_07982.1	GO:0016787
Ca_07984.1	GO:0016757
Ca_07986.1	"GO:0005515,GO:0006810,GO:0006886,GO:0016192,GO:0030131"
Ca_07987.1	"GO:0005509,GO:0009523,GO:0009654,GO:0015979,GO:0019898"
Ca_07988.1	"GO:0003824,GO:0033926"
Ca_07990.1	"GO:0005488,GO:0005515,GO:0005634,GO:0005737,GO:0006606,GO:0008565"
Ca_07993.1	"GO:0005783,GO:0006662,GO:0015035,GO:0016853,GO:0045454"
Ca_07994.1	"GO:0003676,GO:0008270"
Ca_07995.1	"GO:0005525,GO:0005622,GO:0006886,GO:0007264"
Ca_07996.1	"GO:0003747,GO:0005737,GO:0006415,GO:0016149"
Ca_07999.1	GO:0005975
Ca_08000.1	"GO:0004345,GO:0006006,GO:0050661,GO:0055114"
Ca_08002.1	"GO:0006629,GO:0016787,GO:0016788"
Ca_08003.1	GO:0016020
Ca_08004.1	GO:0005515
Ca_08005.1	"GO:0006457,GO:0051082"
Ca_08007.1	GO:0006950
Ca_08008.1	"GO:0000145,GO:0006904"
Ca_08009.1	"GO:0003676,GO:0015074"
Ca_08010.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_08012.1	"GO:0004857,GO:0030599"
Ca_08013.1	"GO:0006364,GO:0032040"
Ca_08014.1	"GO:0000166,GO:0000398,GO:0003676,GO:0017069"
Ca_08015.1	GO:0006950
Ca_08016.1	"GO:0000145,GO:0006904"
Ca_08017.1	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
Ca_08018.1	GO:0003824
Ca_08019.1	"GO:0005515,GO:0008270"
Ca_08021.1	"GO:0000159,GO:0005488,GO:0007165,GO:0008601"
Ca_08027.1	"GO:0006886,GO:0006888,GO:0008270,GO:0030127"
Ca_08028.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_08029.1	"GO:0004672,GO:0005524,GO:0006468,GO:0016772"
Ca_08031.1	"GO:0005777,GO:0010468,GO:0048477"
Ca_08032.1	"GO:0005618,GO:0030599,GO:0042545"
Ca_08033.1	"GO:0003824,GO:0008152,GO:0030170"
Ca_08034.1	"GO:0006777,GO:0032324"
Ca_08035.1	GO:0005515
Ca_08037.1	"GO:0003677,GO:0005488,GO:0005515,GO:0005634,GO:0006355,GO:0009725"
Ca_08038.1	"GO:0004553,GO:0005975"
Ca_08041.1	"GO:0000166,GO:0006952,GO:0017111,GO:0043531"
Ca_08042.1	"GO:0003824,GO:0006725,GO:0016830"
Ca_08043.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_08045.1	GO:0046983
Ca_08046.1	GO:0005515
Ca_08047.1	"GO:0004784,GO:0006801,GO:0046872,GO:0055114"
Ca_08049.1	"GO:0003824,GO:0009058,GO:0030170"
Ca_08051.1	GO:0006355
Ca_08054.1	"GO:0004857,GO:0005618,GO:0030599,GO:0042545"
Ca_08055.1	"GO:0016020,GO:0016760,GO:0030244"
Ca_08056.1	"GO:0008270,GO:0016491,GO:0016747,GO:0055114"
Ca_08058.1	GO:0005515
Ca_08062.1	"GO:0008519,GO:0015696,GO:0016020,GO:0072488"
Ca_08068.1	"GO:0003676,GO:0005634,GO:0008270"
Ca_08070.1	"GO:0003676,GO:0008270"
Ca_08077.1	"GO:0001522,GO:0003723,GO:0009451,GO:0009982"
Ca_08084.1	GO:0003676
Ca_08086.1	GO:0005515
Ca_08088.1	"GO:0000398,GO:0005681,GO:0097157"
Ca_08090.1	"GO:0000166,GO:0003676"
Ca_08096.1	"GO:0006281,GO:0030915"
Ca_08098.1	GO:0016787
Ca_08101.1	GO:0005515
Ca_08102.1	GO:0005515
Ca_08105.1	"GO:0006479,GO:0008168,GO:0016021,GO:0022857,GO:0055085"
Ca_08106.1	"GO:0008152,GO:0016758"
Ca_08107.1	"GO:0008152,GO:0016758"
Ca_08109.1	"GO:0008152,GO:0016758"
Ca_08111.1	"GO:0005515,GO:0007165"
Ca_08112.1	"GO:0004190,GO:0006508"
Ca_08113.1	GO:0016757
Ca_08114.1	"GO:0018738,GO:0046294"
Ca_08115.1	"GO:0003676,GO:0046872"
Ca_08119.1	"GO:0008152,GO:0008168"
Ca_08123.1	"GO:0005515,GO:0008270"
Ca_08125.1	GO:0016021
Ca_08127.1	"GO:0003676,GO:0006139,GO:0008408"
Ca_08129.1	"GO:0003676,GO:0004386,GO:0005524,GO:0006310,GO:0008026"
Ca_08131.1	GO:0005515
Ca_08132.1	"GO:0005525,GO:0005622,GO:0006886,GO:0007264"
Ca_08133.1	GO:0006950
Ca_08134.1	"GO:0005509,GO:0005515,GO:0005783,GO:0006457,GO:0051082"
Ca_08135.1	"GO:0001522,GO:0003723,GO:0009451,GO:0009982"
Ca_08140.1	"GO:0030410,GO:0030418"
Ca_08141.1	"GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0043565"
Ca_08142.1	GO:0005488
Ca_08143.1	GO:0005515
Ca_08144.1	GO:0005515
Ca_08145.1	"GO:0005381,GO:0016021,GO:0034755"
Ca_08146.1	"GO:0003677,GO:0005622"
Ca_08147.1	GO:0006950
Ca_08148.1	GO:0046983
Ca_08151.1	"GO:0004177,GO:0006508,GO:0008235,GO:0030145"
Ca_08154.1	GO:0005515
Ca_08155.1	"GO:0003824,GO:0033926"
Ca_08156.1	GO:0016021
Ca_08157.1	GO:0016757
Ca_08158.1	"GO:0000166,GO:0005524,GO:0016887,GO:0017111"
Ca_08159.1	GO:0006508
Ca_08160.1	"GO:0008270,GO:0046872"
Ca_08161.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_08163.1	"GO:0004672,GO:0004674,GO:0005524,GO:0006468,GO:0016772"
Ca_08164.1	GO:0005975
Ca_08166.1	GO:0005515
Ca_08168.1	GO:0008270
Ca_08169.1	"GO:0003824,GO:0008152,GO:0030170"
Ca_08171.1	"GO:0004190,GO:0006508,GO:0006629"
Ca_08177.1	"GO:0003677,GO:0046983"
Ca_08178.1	GO:0046983
Ca_08180.1	"GO:0003677,GO:0003682"
Ca_08181.1	"GO:0005506,GO:0016226,GO:0051536"
Ca_08183.1	"GO:0005215,GO:0006810,GO:0016020"
Ca_08184.1	"GO:0003677,GO:0003824"
Ca_08185.1	"GO:0030145,GO:0045735"
Ca_08189.1	"GO:0003676,GO:0004386,GO:0005524"
Ca_08190.1	GO:0005515
Ca_08192.1	"GO:0003723,GO:0005488"
Ca_08193.1	GO:0005975
Ca_08195.1	"GO:0005576,GO:0009664"
Ca_08197.1	"GO:0030145,GO:0045735"
Ca_08198.1	GO:0003824
Ca_08200.1	"GO:0003755,GO:0006457"
Ca_08201.1	"GO:0008152,GO:0016787"
Ca_08202.1	GO:0016772
Ca_08204.1	"GO:0003677,GO:0003682"
